id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar,ha_sido_victima_robo
2015_pue_454,2.0,puerto colombia,454.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca,no
2015_pue_455,2.0,puerto colombia,455.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,no,2.0,básica secundaria,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca,no
2015_pue_456,1.0,puerto colombia,456.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,técnica/tecnológica,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,no,no,a veces,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,1.0,si,raramente,raramente,raramente,raramente,no
2015_pue_457,1.0,puerto colombia,457.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,si,2.0,universitaria,0.0,1.0,no,casa,5.0,si,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,si,si,no,no,raramente,igual,no,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,si,a veces,a veces,nunca,nunca,no
2015_pue_458,1.0,puerto colombia,458.0,6.0,3.0,3.0,1.0,1.0,2.0,0.0,4.0,no,2.0,técnica/tecnológica,0.0,3.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,si,si,si,no,raramente,mejor,si,si,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,más de 5 salarios mínimos,2.0,si,raramente,raramente,nunca,nunca,no
2015_pue_459,1.0,puerto colombia,459.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1.0,básica secundaria,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,si,si,no,no,nunca,mejor,si,si,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,nunca,nunca,nunca,no
2015_pue_460,1.0,puerto colombia,460.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,no,1.0,técnica/tecnológica,0.0,0.0,no,casa,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas propano (en cilindro o pipeta),no,si,no,no,no,no,no,no,si,no,no,si,si,no,raramente,igual,no,no,control sobre la mayoría de decisiones,muy probable,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,raramente,nunca,raramente,no
2015_pue_461,1.0,puerto colombia,461.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,2.0,básica secundaria,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","tapia pisada, adobe",gas propano (en cilindro o pipeta),si,no,si,si,no,no,no,no,si,no,no,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,raramente,nunca,nunca,no
2015_pue_462,1.0,puerto colombia,462.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,no,2.0,técnica/tecnológica,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas propano (en cilindro o pipeta),si,si,no,si,no,no,no,no,si,no,no,si,no,no,a veces,mejor,si,si,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a menudo,a menudo,raramente,nunca,no
2015_pue_463,1.0,puerto colombia,463.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,no,1.0,media,0.0,2.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas propano (en cilindro o pipeta),no,no,si,si,no,no,no,no,si,no,no,si,si,no,raramente,igual,no,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,a veces,raramente,nunca,nunca,no
2015_pue_464,1.0,puerto colombia,464.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,técnica/tecnológica,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,si,no,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,a veces,a veces,raramente,raramente,si
2015_pue_465,1.0,puerto colombia,465.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,no,0.0,universitaria,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas propano (en cilindro o pipeta),no,no,si,si,si,no,no,no,si,no,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,raramente,nunca,no
2015_pue_466,2.0,puerto colombia,466.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,si,2.0,media,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,si,no,si,no,no,a veces,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, parcialmente pagada",bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,3.0,no,a veces,a veces,raramente,raramente,si
2015_pue_467,1.0,puerto colombia,467.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,no,1.0,universitaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas propano (en cilindro o pipeta),no,no,si,si,no,no,no,no,si,no,no,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,si,raramente,raramente,nunca,raramente,no
2015_pue_468,2.0,puerto colombia,468.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,no,0.0,media,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,algo probable,si,menos de 1 salario mínimo,si,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,3.0,no,a veces,raramente,nunca,raramente,no
2015_pue_473,2.0,puerto colombia,473.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,no,0.0,media,0.0,3.0,no,casa,5.0,si,si,si,si,"madera burda, tabla, tablón, otro vegetal","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,si,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,a veces,raramente,nunca,raramente,no
2015_pue_474,3.0,puerto colombia,474.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,3.0,universitaria,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas propano (en cilindro o pipeta),si,no,si,si,no,no,no,no,si,no,si,si,no,no,raramente,mejor,si,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,si,a veces,raramente,nunca,nunca,no
2015_pue_475,1.0,puerto colombia,475.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,no,2.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,raramente,igual,si,no,control sobre la mayoría de decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,raramente,raramente,raramente,si
2015_pue_476,1.0,puerto colombia,476.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,no,2.0,básica secundaria,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,si,no,no,no,si,no,si,no,si,a veces,peor,no,no,control sobre la mayoría de decisiones,poco probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,a veces,a veces,nunca,nunca,no
2015_pue_477,1.0,puerto colombia,477.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,si,1.0,básica secundaria,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,no,no,no,no,si,no,no,no,si,si,no,raramente,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,raramente,raramente,raramente,no
2015_pue_478,1.0,puerto colombia,478.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,no,0.0,básica secundaria,0.0,3.0,no,casa,5.0,si,no,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,raramente,raramente,raramente,raramente,no
2015_pue_479,1.0,puerto colombia,479.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,técnica/tecnológica,0.0,1.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,si,no,no,no,si,no,no,si,no,no,a veces,peor,no,si,control sobre algunas decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,si,a veces,a veces,raramente,nunca,no
2015_pue_480,1.0,puerto colombia,480.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,básica secundaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,no,si,si,no,nunca,peor,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,3.0,si,nunca,raramente,nunca,nunca,si
2015_pue_481,1.0,puerto colombia,481.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,no,0.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,si,no,si,si,no,nunca,peor,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,si
2015_pue_482,2.0,puerto colombia,482.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,si,1.0,técnica/tecnológica,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,si,si,si,no,no,no,no,si,si,no,si,no,no,raramente,igual,no,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,raramente,raramente,raramente,raramente,si
2015_pue_483,1.0,puerto colombia,483.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,no,0.0,técnica/tecnológica,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,no,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,satisfecho,más de 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca,no
2015_pue_484,2.0,puerto colombia,484.0,4.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,no,3.0,técnica/tecnológica,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,si,si,no,si,si,no,nunca,igual,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,si
2015_pue_485,2.0,puerto colombia,485.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica secundaria,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,nunca,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,raramente,raramente,raramente,no
2015_pue_486,1.0,puerto colombia,486.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,nunca,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,raramente,raramente,raramente,si
2015_pue_487,1.0,puerto colombia,487.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,nunca,igual,no,no,control sobre todas las decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_pue_488,1.0,puerto colombia,488.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,no,0.0,media,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,nunca,igual,no,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_pue_489,1.0,puerto colombia,489.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,1.0,básica secundaria,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,no,no,no,no,no,no,no,si,no,no,nunca,peor,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,no,nunca,raramente,raramente,raramente,no
2015_pue_490,1.0,puerto colombia,490.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,no,0.0,básica primaria,0.0,1.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,si,no,si,no,no,nunca,peor,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,raramente,raramente,raramente,no
2015_pue_491,1.0,puerto colombia,491.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,media,0.0,2.0,no,casa,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,no,no,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca,no
2015_pue_492,1.0,puerto colombia,492.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,no,no,si,no,no,siempre,peor,no,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",no muy feliz,satisfecho,más de 5 salarios mínimos,3.0,no,siempre,raramente,raramente,raramente,si
2015_pue_493,1.0,puerto colombia,493.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,no,no,si,si,no,nunca,peor,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca,si
2015_pue_494,1.0,puerto colombia,494.0,5.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,si,2.0,básica secundaria,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,si,no,no,no,no,no,no,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,poco probable,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,a veces,raramente,nunca,raramente,no
2015_pue_495,1.0,puerto colombia,495.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,no,0.0,básica secundaria,0.0,1.0,no,cuarto(s) en arriendo,1.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,si,si,no,no,no,no,no,si,si,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,3.0,no,a veces,a veces,siempre,raramente,si
2015_pue_496,1.0,puerto colombia,496.0,4.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,si,2.0,básica secundaria,0.0,1.0,no,casa,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,nunca,igual,no,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarrendada,bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,raramente,raramente,raramente,no
