id_vivienda,estrato,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,ciudad_ofrece_oportunidades,control_decisiones,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes,nivel_sisben,internet,frec_problemas_vestir,frec_problemas_medicamentos,frec_problemas_vivienda,frec_problemas_asistencia_escolar
2016_sol_390,2.0,soledad,390.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,básica primaria,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,nunca,igual,si,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,nunca,nunca,nunca,nunca
2016_sol_391,2.0,soledad,391.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,1.0,básica secundaria,0.0,1.0,no,apartamento,3.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,a menudo,peor,no,si,control sobre la mayoría de decisiones,si,menos de 1 salario mínimo,no,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,a menudo,a menudo,a menudo,a menudo
2016_sol_392,2.0,soledad,392.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,no,0.0,universitaria,0.0,0.0,no,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,a veces,igual,no,si,control sobre algunas decisiones,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",muy feliz,muy satisfecho,más de 5 salarios mínimos,3.0,no,a veces,a veces,a veces,a veces
2016_sol_393,2.0,soledad,393.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,2.0,básica secundaria,0.0,1.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,a veces,peor,no,si,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,a veces,raramente,a veces
2016_sol_394,2.0,soledad,394.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,universitaria,0.0,2.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,peor,no,no,control sobre algunas decisiones,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,a veces
2016_sol_395,1.0,soledad,395.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,universitaria,0.0,2.0,si,casa,3.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,igual,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,no,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca
2016_sol_396,2.0,soledad,396.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,no,0.0,media,0.0,1.0,no,casa,5.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,mejor,si,si,control sobre muy pocas decisiones,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca
2016_sol_397,1.0,soledad,397.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,no,0.0,básica secundaria,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,no,no,no,no,no,no,no,no,si,no,no,a veces,igual,no,no,control sobre la mayoría de decisiones,no,menos de 1 salario mínimo,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,a veces,a veces,a veces
2016_sol_398,2.0,soledad,398.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,no,0.0,básica primaria,0.0,0.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,nunca,mejor,si,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca
2016_sol_399,2.0,soledad,399.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,técnica/tecnológica,0.0,2.0,no,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,peor,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,a veces,a veces,nunca,nunca
2016_sol_400,2.0,soledad,400.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,no,1.0,básica secundaria,0.0,0.0,no,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre algunas decisiones,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,raramente,raramente,raramente
2016_sol_401,1.0,soledad,401.0,5.0,4.0,1.0,1.0,1.0,2.0,0.0,3.0,no,3.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,igual,si,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca
2016_sol_402,2.0,soledad,402.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,1.0,si,casa,5.0,no,no,no,no,"alfombra, tapete, parqué, mármol, madera pulida","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,mejor,si,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,nunca,nunca,nunca
2016_sol_403,3.0,soledad,403.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,1.0,media,0.0,2.0,no,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,mejor,no,si,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",muy feliz,satisfecho,más de 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca
2016_sol_404,1.0,soledad,404.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,no,0.0,técnica/tecnológica,0.0,3.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,igual,no,no,control sobre la mayoría de decisiones,si,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,a veces,nunca,nunca,nunca
2016_sol_405,2.0,soledad,405.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,universitaria,0.0,2.0,si,apartamento,3.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,peor,si,no,control sobre la mayoría de decisiones,no,más de 5 salarios mínimos,no,en arriendo o subarriendo,bastante feliz,satisfecho,más de 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca
2016_sol_406,2.0,soledad,406.0,6.0,1.0,5.0,1.0,1.0,3.0,0.0,3.0,no,2.0,básica secundaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,si,si,si,no,no,no,no,no,no,si,no,no,a veces,peor,si,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,raramente,a veces,nunca,a veces
2016_sol_407,2.0,soledad,407.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,2.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,si,no,si,si,no,no,no,no,no,no,no,no,no,raramente,mejor,si,si,control sobre la mayoría de decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,más de 5 salarios mínimos,1.0,no,raramente,nunca,nunca,nunca
2016_sol_408,1.0,soledad,408.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,2.0,técnica/tecnológica,0.0,1.0,no,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,no,no,no,no,no,no,no,no,no,a menudo,mejor,no,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,nunca,nunca,raramente
2016_sol_409,1.0,soledad,409.0,6.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,no,2.0,media,0.0,2.0,si,casa,4.0,no,no,no,no,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,mejor,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca
2016_sol_410,2.0,soledad,410.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,2.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,mejor,si,si,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,nunca,nunca,nunca,nunca
2016_sol_411,1.0,soledad,411.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,1.0,técnica/tecnológica,0.0,3.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,no,si,si,no,no,no,no,no,no,si,si,no,a veces,mejor,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,a veces,siempre,a menudo,a veces
2016_sol_412,1.0,soledad,412.0,5.0,2.0,3.0,1.0,0.0,2.0,0.0,3.0,no,0.0,media,0.0,2.0,si,casa,3.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,no,no,no,no,no,no,no,no,no,a veces,peor,no,no,control sobre la mayoría de decisiones,si,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,a veces,raramente,raramente
2016_sol_413,2.0,soledad,413.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,2.0,si,apartamento,3.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,mejor,si,no,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,muy feliz,satisfecho,entre 1 y 2 salarios mínimos,3.0,no,nunca,nunca,raramente,nunca
2016_sol_414,1.0,soledad,414.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,6.0,no,0.0,técnica/tecnológica,0.0,3.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,si,no,si,no,no,no,no,no,no,no,no,no,a veces,igual,no,no,control sobre algunas decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,raramente,nunca,nunca,raramente
2016_sol_415,1.0,soledad,415.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,no,1.0,básica secundaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,si,si,si,no,no,no,no,no,no,si,no,no,a veces,peor,no,no,control sobre todas las decisiones,si,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,a menudo,raramente,raramente
2016_sol_416,1.0,soledad,416.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,no,2.0,universitaria,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,no,no,no,no,no,no,no,no,no,no,a veces,igual,no,no,control sobre algunas decisiones,si,menos de 1 salario mínimo,si,otra,no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos,3.0,no,siempre,raramente,raramente,a veces
2016_sol_417,1.0,soledad,417.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,no,2.0,técnica/tecnológica,0.0,1.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,no,no,no,si,no,no,raramente,peor,si,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,nunca,a menudo,nunca
2016_sol_418,1.0,soledad,418.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,básica secundaria,0.0,2.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,no,si,si,si,no,no,no,no,no,no,no,si,no,nunca,mejor,no,no,control sobre la mayoría de decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,nunca,a menudo,a veces
2016_sol_419,2.0,soledad,419.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,no,3.0,universitaria,0.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,no,no,no,si,no,no,nunca,igual,si,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,2.0,no,nunca,nunca,nunca,nunca
2016_sol_420,1.0,soledad,420.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,no,0.0,básica secundaria,0.0,3.0,no,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,a veces,peor,no,no,control sobre muy pocas decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,raramente,raramente,nunca
2016_sol_421,2.0,soledad,421.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,1.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,mejor,no,no,control sobre algunas decisiones,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,nunca,nunca,nunca
2016_sol_422,2.0,soledad,422.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,1.0,técnica/tecnológica,0.0,0.0,no,casa,3.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,a veces,peor,no,no,control sobre todas las decisiones,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,a veces,nunca,nunca,nunca
2016_sol_423,1.0,soledad,423.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,1.0,universitaria,0.0,4.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,mejor,si,no,control sobre algunas decisiones,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos,1.0,no,nunca,raramente,nunca,nunca
2016_sol_424,1.0,soledad,424.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,mejor,no,no,control sobre algunas decisiones,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",muy feliz,satisfecho,entre 1 y 2 salarios mínimos,1.0,no,a veces,nunca,nunca,nunca
2016_sol_425,1.0,soledad,425.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,no,1.0,técnica/tecnológica,0.0,2.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,peor,no,no,control sobre muy pocas decisiones,no,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,raramente,nunca,nunca,nunca
2016_sol_426,3.0,soledad,426.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,5.0,no,0.0,técnica/tecnológica,0.0,4.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,mejor,si,no,control sobre todas las decisiones,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,no,raramente,nunca,nunca,nunca
2016_sol_427,1.0,soledad,427.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,no,2.0,técnica/tecnológica,0.0,1.0,si,apartamento,2.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,no,no,nunca,mejor,si,si,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,nunca,nunca,nunca
2016_sol_428,1.0,soledad,428.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,2.0,técnica/tecnológica,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,si,no,no,si,no,si,no,si,no,no,raramente,mejor,no,no,control sobre algunas decisiones,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,si,nunca,raramente,nunca,nunca
2016_sol_429,1.0,soledad,429.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,2.0,universitaria,0.0,2.0,si,casa,4.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,nunca,igual,no,no,control sobre algunas decisiones,si,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,3.0,no,nunca,a veces,nunca,nunca
2016_sol_430,2.0,soledad,430.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,no,3.0,universitaria,0.0,0.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,no,no,raramente,igual,si,no,control sobre algunas decisiones,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos,2.0,si,raramente,raramente,raramente,raramente
2016_sol_431,1.0,soledad,431.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,2.0,media,0.0,3.0,no,casa,3.0,no,no,no,no,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,no,no,no,no,no,no,no,no,no,no,no,no,raramente,mejor,si,no,control sobre todas las decisiones,no,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos,1.0,no,a veces,raramente,raramente,raramente
