id_vivienda,municipio,id_hogar,numero_personas,numero_hombres,numero_mujeres,felicidad_bin,satisfaccion_bin,menores_18,mayores_62,adultos_18_62,alguien_no_lee>10,personas_educandose,maxima_educacion,personas_no_sanas,personas_trabajaron_ultimos_7_dias,alguien_afiliado_pensiones,tipo_vivienda,espacios_vivienda,acueducto,alcantarillado,energia_electrica,gas_natural,material_pisos,material_paredes,combustible_cocinar,nevera,lavadora,licuadora,tv,television_por_cable,calentador_agua,microondas,aire_acondicionado,computador,equipo_de_sonido,motocicleta,ventilador,dvd,carro,frec_problemas_alimentacion,compara_situacion_año_pasado,empleo_proporciona_condiciones_economicas,control_decisiones,probabilidad_victima_delito,se_considera_pobre,ingreso_mensual_hogar_para_necesidades_SMMLV,recoleccion_basuras,usufructo_vivienda,felicidad_hogar,satisfaccion_hogar_forma_vida,rango_SMMLV_necesidades_mes
2014_pue_101141,puerto colombia,101141.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,1.0,media,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,si,no,no,no,si,no,si,si,no,nunca,igual,no,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_91014,puerto colombia,91014.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,media,0.0,1.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,mejor,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_3198,puerto colombia,3198.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,4.0,no,1.0,básica secundaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_pue_7387,puerto colombia,7387.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,no,0.0,básica secundaria,0.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_51334,puerto colombia,51334.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,no,0.0,básica primaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_515761,puerto colombia,515761.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,no,0.0,media,2.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,si,no,nunca,igual,no,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_12980,puerto colombia,12980.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,no,0.0,media,0.0,2.0,si,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,si,no,no,no,no,si,no,si,si,no,a veces,igual,si,control sobre algunas decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos
2014_pue_10602,puerto colombia,10602.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,4.0,universitaria,0.0,1.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,si,no,si,si,no,si,si,si,a veces,igual,si,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_101056,puerto colombia,101056.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,no,1.0,básica secundaria,0.0,2.0,si,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,si,si,nunca,mejor,si,control sobre todas las decisiones,poco probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,más de 5 salarios mínimos
2014_pue_61504,puerto colombia,61504.0,5.0,2.0,3.0,1.0,1.0,2.0,0.0,3.0,no,1.0,básica secundaria,0.0,3.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,si,si,si,no,no,si,si,si,nunca,mejor,si,control sobre todas las decisiones,poco probable,no,más de 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_352252,puerto colombia,352252.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,1.0,universitaria,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,no,si,no,si,a veces,igual,si,control sobre algunas decisiones,muy probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_pue_21806,puerto colombia,21806.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,si,2.0,media,0.0,1.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_2535061,barranquilla,2535061.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,si,0.0,básica primaria,0.0,1.0,no,cuarto(s),1.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,si,no,si,no,no,a menudo,peor,no,control sobre la mayoría de decisiones,algo probable,si,menos de 1 salario mínimo,no,en arriendo o subarriendo,bastante feliz,satisfecho,menos de 1 salario mínimo
2014_pue_9716,puerto colombia,9716.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,si,2.0,media,0.0,0.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,si,si,si,si,si,no,no,no,no,si,no,si,si,no,nunca,igual,no,control sobre la mayoría de decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_bar_74677,barranquilla,74677.0,9.0,4.0,5.0,1.0,1.0,3.0,0.0,6.0,no,1.0,universitaria,0.0,5.0,si,casa,7.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,no,si,no,si,no,no,nunca,mejor,si,control sobre todas las decisiones,algo probable,no,más de 5 salarios mínimos,no,en arriendo o subarriendo,muy feliz,muy satisfecho,más de 5 salarios mínimos
2014_bar_98908,barranquilla,98908.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,no,1.0,universitaria,1.0,2.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,no,si,si,no,raramente,peor,no,control sobre muy pocas decisiones,muy probable,si,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_bar_99907,barranquilla,99907.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,si,2.0,universitaria,0.0,1.0,no,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,si,no,si,si,no,si,si,no,a veces,igual,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_99951,barranquilla,99951.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,no,3.0,media,0.0,2.0,si,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,no,si,si,no,raramente,mejor,si,control sobre la mayoría de decisiones,poco probable,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_bar_9992107,barranquilla,9992107.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,no,0.0,básica primaria,0.0,3.0,no,cuarto(s),2.0,no,si,si,si,"alfombra, tapete, parqué, mármol, madera pulida","ladrillo, bloque, material prefabricado, piedra, madera pulida",electricidad,no,no,si,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,no,control sobre muy pocas decisiones,algo probable,si,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 1 y 2 salarios mínimos
2014_bar_1091305,barranquilla,1091305.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,5.0,no,0.0,básica secundaria,0.0,5.0,no,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,mejor,no,control sobre todas las decisiones,algo probable,no,entre 2 y 5 salarios mínimos,no,en arriendo o subarriendo,muy feliz,muy satisfecho,más de 5 salarios mínimos
2014_bar_1310964,barranquilla,1310964.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,2.0,universitaria,0.0,2.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,no,si,si,no,raramente,igual,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,muy satisfecho,más de 5 salarios mínimos
2014_bar_1410947,barranquilla,1410947.0,4.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,si,1.0,universitaria,0.0,2.0,si,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,si,no,si,si,no,a veces,igual,si,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_1032654,barranquilla,1032654.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,no,1.0,universitaria,0.0,3.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,si,si,no,si,si,no,nunca,mejor,si,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_1002687,barranquilla,1002687.0,5.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,no,1.0,universitaria,0.0,3.0,no,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,si,no,raramente,mejor,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_228505,barranquilla,228505.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,si,1.0,universitaria,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,no,no,si,si,no,nunca,igual,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_bar_268667,barranquilla,268667.0,5.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,no,2.0,básica secundaria,0.0,2.0,si,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,si,si,no,no,a veces,mejor,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_1111705,barranquilla,1111705.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,no,2.0,universitaria,1.0,1.0,no,apartamento,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,si,no,no,si,si,no,a veces,igual,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,no,"propia, parcialmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_1111408,barranquilla,1111408.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,no,0.0,universitaria,0.0,1.0,no,casa,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,no,no,no,no,no,si,no,si,si,no,a veces,igual,no,control sobre la mayoría de decisiones,muy probable,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_bar_52170,barranquilla,52170.0,7.0,4.0,3.0,0.0,0.0,4.0,1.0,2.0,no,0.0,básica secundaria,1.0,2.0,no,casa,3.0,si,si,si,si,"tierra, arena","madera burda, tabla, tablón, bahareque",gas natural domiciliario,no,no,si,si,no,no,no,no,no,no,no,si,no,no,a menudo,peor,no,control sobre muy pocas decisiones,muy poco probable,si,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",no muy feliz,insatisfecho,entre 2 y 5 salarios mínimos
2014_bar_111310,barranquilla,111310.0,6.0,2.0,4.0,1.0,1.0,3.0,0.0,3.0,si,2.0,básica secundaria,0.0,1.0,no,apartamento,2.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,no,no,si,no,no,a menudo,peor,no,control sobre algunas decisiones,muy poco probable,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_121015,barranquilla,121015.0,5.0,3.0,2.0,0.0,1.0,3.0,0.0,2.0,no,2.0,universitaria,1.0,2.0,no,apartamento,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,si,si,si,no,no,a veces,peor,no,control sobre algunas decisiones,algo probable,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",no muy feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_12626,barranquilla,12626.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,no,3.0,básica secundaria,1.0,0.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,si,si,si,no,no,a menudo,peor,no,control sobre todas las decisiones,poco probable,si,menos de 1 salario mínimo,si,otra,muy feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_bar_131017,barranquilla,131017.0,9.0,4.0,5.0,0.0,1.0,2.0,0.0,7.0,no,2.0,básica secundaria,1.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,no,no,si,si,no,no,no,no,no,si,no,si,no,no,raramente,peor,no,control sobre la mayoría de decisiones,algo probable,no,menos de 1 salario mínimo,no,"propia, totalmente pagada",no muy feliz,satisfecho,entre 1 y 2 salarios mínimos
2014_bar_131446,barranquilla,131446.0,8.0,4.0,4.0,1.0,1.0,4.0,0.0,4.0,si,3.0,básica secundaria,0.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,no,si,no,no,no,no,no,no,no,si,no,no,a veces,igual,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,no,otra,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_141204,barranquilla,141204.0,8.0,6.0,2.0,1.0,0.0,0.0,1.0,6.0,no,1.0,básica secundaria,1.0,2.0,no,casa,4.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,no,si,si,no,no,no,no,no,si,no,si,no,no,raramente,peor,no,control sobre algunas decisiones,algo probable,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,insatisfecho,entre 2 y 5 salarios mínimos
2014_bar_1410029,barranquilla,1410029.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,4.0,no,2.0,universitaria,0.0,3.0,si,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,si,no,no,si,si,no,raramente,igual,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_bar_149949,barranquilla,149949.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,no,1.0,universitaria,0.0,2.0,no,casa,3.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,si,si,si,no,a menudo,mejor,no,control sobre algunas decisiones,muy probable,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",bastante feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_bar_139925,barranquilla,139925.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,no,0.0,universitaria,0.0,3.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,si,si,no,no,si,si,no,raramente,mejor,no,control sobre algunas decisiones,algo probable,no,entre 2 y 5 salarios mínimos,no,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_bar_1094125,barranquilla,1094125.0,5.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,no,3.0,universitaria,0.0,2.0,no,casa,4.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,no,no,no,no,no,si,no,no,raramente,mejor,no,control sobre la mayoría de decisiones,algo probable,no,entre 1 y 2 salarios mínimos,no,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos
2014_bar_139816,barranquilla,139816.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,no,0.0,básica secundaria,1.0,1.0,no,apartamento,1.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,no,si,no,no,no,no,no,no,no,si,no,no,siempre,igual,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,bastante feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_1310455,barranquilla,1310455.0,4.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,no,0.0,universitaria,0.0,2.0,no,apartamento,3.0,si,si,si,si,"cemento, gravilla","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,no,no,no,no,no,si,no,si,no,no,raramente,mejor,no,control sobre todas las decisiones,algo probable,no,entre 1 y 2 salarios mínimos,no,en arriendo o subarriendo,muy feliz,satisfecho,entre 2 y 5 salarios mínimos
2014_bar_94680,barranquilla,94680.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,no,1.0,universitaria,0.0,2.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,no,si,si,no,si,si,no,nunca,igual,no,control sobre todas las decisiones,muy probable,no,entre 1 y 2 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 1 y 2 salarios mínimos
2014_bar_104624,barranquilla,104624.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,no,0.0,básica secundaria,0.0,1.0,si,casa,5.0,si,si,si,si,"baldosín, ladrillo, vinisol, ladrillo, otros sintéticos","ladrillo, bloque, material prefabricado, piedra, madera pulida",gas natural domiciliario,si,si,si,si,si,no,si,si,si,si,si,si,si,si,nunca,igual,si,control sobre todas las decisiones,algo probable,no,entre 2 y 5 salarios mínimos,si,"propia, totalmente pagada",muy feliz,muy satisfecho,entre 2 y 5 salarios mínimos
